order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD269289,ID0247012068,2019-10-21,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",12120,77.12,-37.810922,144.9682307,10,10985.12,Spring,False,0.862,five stars i am in love with this phone!,True
ORD076689,ID1449266790,2019-04-01,Bakers,"[('iStream', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",5520,65.87,-37.816397,144.9839588,25,4205.87,Autumn,False,1.2209,very nice phone very good phone came in quick and packaged well. camera is amazing and fast. haven't had any issues so far. only reason i give 4 stars is i ordered the black and white and it came in the all black,True
ORD046632,ID0711331339,2019-07-17,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('Olivia x460', 2), ('Thunder line', 1)]",20170,77.98,-37.80641129999999,144.9570686,15,17222.48,Winter,True,1.1222,love my thunder,True
ORD379986,ID1479928144,2019-09-17,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('pearTV', 1)]",17440,64.03,-37.8208494,144.955155,10,15760.03,Spring,False,1.155,poor mans alcon x poor mans alcon x,False
ORD374501,ID0278912937,2019-09-24,Nickolson,"[('Universe Note', 1), ('iAssist Line', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",12495,80.18,-37.8100903,144.97858119999995,15,10700.93,Spring,False,1.2357,good seller great product,True
ORD001669,ID5563404262,2019-12-18,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('Olivia x460', 2)]",15770,65.57,-37.8176414,145.0107606,10,14258.57,Summer,False,1.6091,not the best sound for music but it'll do. i don't like that it has to be plugged in to use. wish you could charge and go.,False
ORD446677,ID2213981047,2019-03-02,Bakers,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,81.59,-37.7989577,144.9842546,15,6312.09,Autumn,True,1.5627,great phone this phone out performs my htc thunderbolt by a mile. i got one for my wife as well.,True
ORD026307,ID0741702108,2019-09-28,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1)]",3880,99.89,-37.8156652,144.9740386,5,3785.89,Spring,True,0.512,great value for the price the phone arrived much sooner than expected. that's always a plus. it seems to be well made and the quality is excellent. i bought it mainly for the 5000 mah battery. i get several days on a charge with moderate use. i would highly recommend it.,True
ORD103226,ID0581704638,2019-11-06,Thompson,"[('Toshika 750', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",13680,107.54,-37.8174241,144.9314051,15,11735.54,Spring,True,1.4755,"love it and glad to have it love it and glad to have it, the i-phone i had cannot compare to the olivia phone, it is wonderful",True
ORD069634,ID4735688186,2019-06-06,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",14495,79.05,-37.8033062,144.9493759,15,12399.8,Winter,True,1.0623,"alcon 6s works great alcon came in and looked brand new, not a scratch or mark on it, i’m very happy with it, price was great too. all i had to do was turn the phone on, put my sim card in from my old alcon phone and follow setup instructions.",True
ORD423636,ID0049492959,2019-03-22,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,76.4,-37.8195214,144.9697262,0,4386.4,Autumn,True,0.1043,"it's new mine came in pristine condition. i would recommend you get it. after reading reviews and seeing images of reviews, i was curious about what the condition of the phone is but it's like new",True
ORD246380,ID6167266590,2019-01-29,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",14315,94.42,-37.8105323,144.9643944,15,12262.17,Summer,True,1.0056,great experience. had a few phone companies and phones. this one was easy as long as i talked to a representative. got it all done in no time short.,True
ORD358483,ID0091971018,2019-05-25,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('Toshika 750', 1)]",28530,49.07,-37.81764620000001,144.94868780000004,5,27152.57,Autumn,False,0.5716,"un mal servicio. en goldr lugar, quiero decirles. que sì, yo compré el olivia universe s4 y recivì el olivia universe s3 en sù lugar. además de recivir un artoculo que no era el que estaba supuesto a recivir, el sansung universe s3 que recivì la pantalla giratoria no funciona bien, es decir que el telefono esta averiado.",False
ORD173714,ID5002595020,2019-04-16,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('Olivia x460', 2)]",9855,63.68,-37.8118105,144.9531656,0,9918.68,Autumn,False,0.5447,"referb, but not bad! phone arrived in like new condition. wouldnt be able to tell its a referb otherwise! solid phone",True
ORD226986,ID1463547087,2019-07-01,Bakers,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,79.26,-37.8185493,145.0032351,0,8204.26,Winter,True,1.184,great deal on a great phone was unsure how a restored item would be. i've had it a month. better than new. in perfect working and physical order. battery lasts a looong time. very happy. sure beats $1000 for a brand new one!,True
ORD082368,ID4996764095,2019-11-23,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Olivia x460', 1)]",5825,86.0,-37.8114227,144.953507,15,5037.25,Spring,True,0.583,waste of 100 bucks bought this phone and it lasted 2 months. now stuck in recovery mode and want come out. waste of 100 bucks.,False
ORD115983,ID0580172911,2019-05-19,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 1)]",10305,83.19,-37.802179,144.9346166,5,9872.94,Autumn,True,1.6013,it ok for kid to use it ok but it over heat when playing games and battery life is nothing to smile at don't get this phone get the original one of this one that not unlocked,True
ORD222646,ID0267350505,2019-10-20,Nickolson,"[('Lucent 330S', 1), ('iStream', 2)]",1530,104.15,-37.824333,144.9754746,15,1404.65,Spring,True,0.8242,cool device well i must say it cool for the amount bought,True
ORD151693,ID0576824180,2019-04-13,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",13475,64.48,-37.8196913,144.9810772,10,12191.98,Autumn,False,1.0209,"great product & merchant! olivia universe s4 great product, delivered in condition and by date promised! thumbs up!!",True
ORD294691,ID1449431206,2019-11-09,Nickolson,"[('Universe Note', 1), ('Toshika 750', 2)]",12090,74.22,-37.8136487,144.9730863,25,9141.72,Spring,False,0.6323,reception is just as good as all my other phones and calls are clear this phone is obviously very basic but i have had no issue with it. reception is just as good as all my other phones and calls are clear. that's all i need a phone for. great buy for the price.,True
ORD404551,ID0594172667,2019-05-12,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770,65.23,-37.8162328,144.9644965,15,5819.73,Autumn,False,0.5164,great company great phone!!!,True
ORD105699,ID0248746920,2019-12-29,Bakers,"[('Thunder line', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",5630,86.29,-37.8221138,144.99515259999995,5,5434.79,Summer,True,1.3489,works fine until you try to upgrade the os the device works well but it can not upgrade from os 7 to os 8 because the baseband sm- g935a and you need a different baseband to get the android os 8. i cannot even get the 7.1 upgrades. so i am stuck with outdated software.,False
ORD419191,ID4283908127,2019-12-09,Nickolson,"[('iStream', 1), ('Thunder line', 1)]",2330,65.14,-37.8085098,144.97865,10,2162.14,Summer,False,1.3786,"excelente relación prestación calidad precio, lastima a los 60 dias dejo de funcionar excelente relación prestación calidad precio, lastima a los 60 días dejo de funcionar, veremos como responde la garantia a un extranjero, ya envie el reclamo a mobiles international llc, veremos como responde",False
ORD147298,ID3721154040,2019-08-01,Bakers,"[('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 2)]",20210,69.27,-37.8157557,145.0126113,15,17247.77,Winter,False,1.6574,i was reluctant to replace my previous candle inferno because i wasn't sure i would like it as well. i am pleased to say i'm loving it!,True
ORD403214,ID6167289316,2019-01-25,Nickolson,"[('iStream', 1), ('Candle Inferno', 2), ('Lucent 330S', 1), ('Universe Note', 1)]",5690,95.89,-37.8090083,144.9662934,10,5216.89,Summer,True,1.1049,"five stars love this phone, so easily to use. much better than s3 bigger screen for use.",True
ORD102514,ID3862394075,2019-12-17,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('iStream', 2), ('Alcon 10', 2)]",29300,56.05,-37.8089317,144.9489188,25,22031.05,Summer,False,0.4471,fake phone!!! this is not a real olivia universe note 8 nor is it a factor unlocked phone. a video and pictures will soon follow.,False
ORD037362,ID0581750598,2019-04-29,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Lucent 330S', 2)]",7060,68.16,-37.8042012,144.9279658,0,7128.16,Autumn,True,1.9267,battery life is still poor. battery life on this phone is poor. my husband universe lasted 5 hours longer and he is playing games and i only text. pixel 4 does have a supreme camera if you don't mind charging your battery at 3pm every day...,False
ORD372064,ID0401416162,2019-08-10,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2)]",5220,64.51,-37.8083623,144.9362725,15,4501.51,Winter,False,1.0639,excellent phone works great,True
ORD113323,ID4884440919,2019-02-08,Thompson,"[('Olivia x460', 1), ('iStream', 1)]",1375,102.37,-37.7997371,144.9348231,25,1133.62,Summer,True,1.7982,love the universe series i love my universe s7 edge. i switched back to android from alcon and couldn't be more pleased. the only complaint is have is that there are no screen protectors that don't curl up or fit with a case. my screen is already scratched.,True
ORD479299,ID5563404259,2019-02-25,Bakers,"[('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 1)]",2755,78.11,-37.8165343,145.0089471,0,2833.11,Summer,False,1.4087,"best android phone overall well i can only say its a great phone compared with my old one ""oneplus6t"" best features so far: wireless charge camera night mode super slow motion",True
ORD425994,ID6207022860,2019-03-30,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330,64.56,-37.8099277,144.9704756,5,17478.06,Autumn,True,0.9682,the thunder line disconnects from the speaker about 12-20 times a day. do not buy the refurbished product.  2 stars for effort.,False
ORD497096,ID4735909071,2019-10-09,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980,103.77,-37.8043182,144.9500493,5,16234.77,Spring,True,0.9663,"this phone is wonderful!! olivia really out did themselves this phone is wonderful!! olivia really out did themselves. this phone have a faster proccessor, better camera, and is more organized with its setup. i love this phone!!",True
ORD155370,ID0589424504,2019-02-09,Nickolson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,37.795,-37.8095776,144.97265339999996,15,4823.295,Summer,False,1.0402,unlocked from tmobile the phone is an unlocked t-mobile phone. it still say t-mobile everywhere but i confirmed with t-mobile it is unlocked i did an imei check and it comes clean for all major us carriers as well. i will be connecting it to h20 and will write back if any problems,True
ORD154921,ID0600744906,2019-01-11,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",37800,92.78,-37.8116636,144.9652288,25,28442.78,Summer,True,0.8601,"great phone. like new! i bought this as a gift for my daughter and she loves it. the phone works fine and was able to be hooked up with her carrier, sprint.",True
ORD438669,ID1404218661,2019-03-09,Bakers,"[('Toshika 750', 2), ('pearTV', 1), ('iAssist Line', 1), ('Thunder line', 2)]",21535,33.84,-37.8016393,144.9872908,25,16185.09,Autumn,False,1.1633,this replaced my old original candle inferno. what a great upgrade.,True
ORD162310,ID0663497790,2019-04-27,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2), ('pearTV', 2), ('iStream', 2)]",17710,79.39,-37.8155797,144.9736,0,17789.39,Autumn,True,0.4893,nice phone nice phone,True
ORD275099,ID0598405144,2019-05-14,Nickolson,"[('iStream', 1), ('Lucent 330S', 1)]",1380,49.73,-37.814711,144.9635619,15,1222.73,Autumn,False,0.6814,"i hate it it is very hard to charge, i can't speak without the speaker on. it's really hard to use. i thought it was a new phone but the battery is really poor",False
ORD084854,ID0250933593,2019-01-10,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",11405,103.33,-37.8228222,145.00455730000004,10,10367.83,Summer,True,1.6465,average screen went black once but manged to restart it then it was ok some apps crashed at first a couple of times better after latest update,True
ORD268499,ID0387704657,2019-02-13,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('iStream', 2), ('Alcon 10', 1)]",18610,69.58,-37.82096370000001,144.9660261,15,15888.08,Summer,False,0.4069,best value great value great quality six months of use only one minor system malfunction-self corrected quality of resolution audio and software is equal to that of a new pear phone,True
ORD291257,ID1224869714,2019-07-05,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Thunder line', 2)]",6815,90.975,-37.8139761,144.93646809999996,15,5883.725,Winter,True,0.9435,"unlocked but it accepts only verizon sim which is painful to have it delivered and return it back description should be very clear,unlocked but it accepts only verizon sim which is painful to have it delivered and return it back.unhappy about this deal.",False
ORD367182,ID6167441047,2019-02-18,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('Toshika 750', 2)]",12240,90.255,-37.8112673,144.9617174,10,11106.255,Summer,False,1.0677,screen burn. wi-fi connectivity issue. came with a screen burn and wi-fi connectivity problem. deffective phone. seller won't even bother running a basic test before shipping phones to us customers.,False
ORD153514,ID0196906529,2019-10-18,Nickolson,"[('Alcon 10', 2), ('pearTV', 1), ('Thunder line', 2), ('Universe Note', 2)]",35470,102.2,-37.8238958,144.96262019999998,0,35572.2,Spring,True,0.8483,bought for a good price bought for great price as a new verizon customer. i learn three days later could have gotten it $20 cheaper. also could have gotten a s4 instead s3 for same price. all good things come to those who wait. over all i am still happy.,True
ORD206481,ID1994687870,2019-05-01,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",5490,66.7,-37.800991,144.95263169999996,0,5556.7,Autumn,False,1.3894,five stars great product. extremely satisfied!,True
ORD475184,ID0844490200,2019-11-14,Thompson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810,77.55,-37.8222909,144.9498048,25,6685.05,Spring,False,1.0973,the screen infinity amazing lo mejor de olivia hasta ahora fer folchi,True
ORD002858,ID0052593421,2019-06-11,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Olivia x460', 2)]",18520,50.84,-37.8042068,144.9493511,0,18570.84,Winter,False,0.9636,acceptable phone but not matching its description wrong usb core included in the package. i have to use a wire of mine for charging and connecting to my pc,False
ORD007750,ID0595483778,2019-01-05,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",20380,56.69,-37.813691,144.9664886,15,17379.69,Summer,False,0.6087,one star trying to contact the seller. phone doesn't take charge.,False
ORD291954,ID4550695827,2019-11-20,Bakers,"[('Thunder line', 1), ('iStream', 1), ('Candle Inferno', 2)]",3190,38.16,-37.80238320000001,144.9885101,15,2749.66,Spring,False,1.0333,"it has great picture quality, all the applications seem to load very fast.",True
ORD487680,ID4380043482,2019-03-14,Bakers,"[('Alcon 10', 2), ('Universe Note', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",28170,83.82,-37.8235176,144.98966059999995,5,26845.32,Autumn,True,1.5829,"loved it and had it for a long time until ... loved it and had it for a long time until verizon wouldn't give me good service. i was persuaded to change, otherwise i would've kept it forever.",True
ORD438922,ID1463620781,2019-08-03,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",2885,63.37,-37.814451700000006,145.0076823,10,2659.87,Winter,True,1.202,one star waste of money. it did not work,False
ORD274651,ID2187972536,2019-06-05,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,66.6,-37.8095956,144.96381430000002,15,2888.6,Winter,False,1.1216,good replacement for a replacement phone works well. camera could be better (front) but other than that i enjoy it very much,True
ORD480774,ID0777783233,2019-02-04,Thompson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125,94.71,-37.8048535,144.95456090000005,5,8763.46,Summer,True,1.0917,the speaker phone use is muffled. people cannot hear you clearly. the phone has great features however when you use the speakerphone others and you tend to sound muffled or incoherent.,True
ORD128420,ID6167344365,2019-01-14,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 1)]",15940,68.85,-37.8147838,144.96885930000005,15,13617.85,Summer,False,0.4286,five stars very good phone. many apps and fast.,True
ORD478938,ID1725216591,2019-09-03,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",11140,94.7,-37.8035787,144.96199860000004,25,8449.7,Spring,True,1.658,one star phone serial was listed at verizon as lost or stolen or overdue balance and could not be activated.,False
ORD046995,ID4400674672,2019-12-28,Thompson,"[('pearTV', 1), ('Toshika 750', 1)]",10630,66.62,-37.8036084,144.9627146,5,10165.12,Summer,False,1.7063,phone was in real bad shape full off scratches and phone was in real bad shape full off scratches and stains,False
ORD450436,ID2705192016,2019-10-28,Nickolson,"[('Universe Note', 2), ('pearTV', 2)]",19520,72.71,-37.8214129,144.9693727,5,18616.71,Spring,False,0.3141,five stars great phone!!! came faster than expected. extremely satisfied!!!,True
ORD302859,ID3555805910,2019-07-18,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Thunder line', 2)]",9045,55.42,-37.8032103,144.93564530000003,0,9100.42,Winter,False,1.4557,"disappointed the screen of the alcon has a lots of scratches. i removed the screen protector that the seller had put on it and found out about the poor state of the screen. refurbished means that product has been renewed, so a screen without scratches would have been much appreciated given the high price tag!",False
ORD182428,ID0248129432,2019-07-29,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",14185,107.01,-37.8216836,144.9306946,15,12164.26,Winter,False,1.7548,"a wonderful phone. i love this phone, face recognition is better than the alcon x. the camera is amazing.i love it",True
ORD016373,ID0723965013,2019-03-20,Bakers,"[('pearTV', 1), ('Candle Inferno', 2)]",7170,79.4,-37.8040822,145.0052811,0,7249.4,Autumn,True,1.102,four stars works great and battery lasts a long time.,True
ORD239737,ID3810637318,2019-08-31,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2)]",9810,77.71,-37.8206738,144.94173600000005,0,9887.71,Winter,True,1.0065,not bad bad speaker for sound,True
ORD331691,ID0594179977,2019-03-09,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2), ('pearTV', 1), ('Thunder line', 2)]",20020,66.07,-37.8163682,144.96563030000004,10,18084.07,Autumn,False,0.4246,the product is amazing kudos,True
ORD384931,ID0060088410,2019-07-22,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",13860,67.2,-37.8196452,144.9843211,15,11848.2,Winter,False,1.3041,love the thunder line,True
ORD184370,ID0636754534,2019-04-25,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('Thunder line', 1)]",41340,77.16,-37.8145205,144.9465383,15,35216.16,Autumn,True,0.2109,great phone great phone really happy,True
ORD367158,ID1458418056,2019-07-17,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 1)]",9360,78.19,-37.8193779,145.0065013,25,7098.19,Winter,True,1.4397,overpriced and a overpriced and sometimes unreliable. nice looking. sometimes it performs well; sometimes not.,True
ORD431991,ID2501490566,2019-11-01,Bakers,"[('Universe Note', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",5105,77.98,-37.8114345,144.98307780000005,10,4672.48,Spring,False,1.0808,still miss my g5+ awesome battery life and performance. lucent does it again,True
ORD263925,ID0560985140,2019-04-11,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('iStream', 1)]",5650,77.7,-37.81754829999999,144.9465439,15,4880.2,Autumn,True,0.5446,i would recommend! looks and function as new. 1 trip to the sprint store and in 15 minutes i was using my new bore 5. i would recommend!,True
ORD486453,ID2266559612,2019-08-17,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Alcon 10', 1), ('Thunder line', 1)]",18030,76.89,-37.811544,144.9563109,10,16303.89,Winter,True,0.8224,works great even in ok network areas. long battery life and easy to use. would definitely recommend to a friend.,True
ORD423033,ID4269483843,2019-02-06,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",14315,68.34,-37.8166644,144.964952,15,12236.09,Summer,False,0.458,perfect phone received. recieved an immaculate and unlocked note 8.,True
ORD125135,ID6167236687,2019-02-02,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Olivia x460', 1), ('pearTV', 2)]",32045,73.45,-37.8116531,144.96484109999997,0,32118.45,Summer,False,0.8768,it's okay. good for calls and not much else.,True
ORD275801,ID0245807237,2019-12-16,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",12090,82.98,-37.7997655,144.9595308,15,10359.48,Summer,False,1.8072,"mi a2 thanks, services excelent 5 stars 💪🏼 i recommended it...",True
ORD021867,ID0603633283,2019-08-06,Thompson,"[('Universe Note', 1), ('Alcon 10', 1)]",12400,78.69,-37.8080057,144.9577132,15,10618.69,Winter,True,1.0706,awesome phone awesome phone. highly reccomend. and i will buy my next phone this way.,True
ORD072638,ID0588197149,2019-08-25,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 2)]",12045,77.5,-37.812159,144.973863,15,10315.75,Winter,True,0.8106,just like new just like new,True
ORD149180,ID0577356720,2019-04-19,Bakers,"[('iAssist Line', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",10360,85.14,-37.82384879999999,144.9902125,25,7855.14,Autumn,True,1.604,easy to use phone the phone is great for texting! it laso has a camera to take and send pics to other people's cell. it's easy to use once you get the hang of it.,True
ORD222414,ID0282825814,2019-12-18,Thompson,"[('iStream', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",4940,97.56,-37.8015701,144.9518362,25,3802.56,Summer,True,1.3051,the best phone you'll ever purchase absolutely the best phone ive ever purchased.,True
ORD392853,ID4162427923,2019-05-12,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('pearTV', 1), ('Candle Inferno', 2)]",10770,62.92,-37.8196941,144.9708975,5,10294.42,Autumn,False,0.1703,perfect but os..... i think lumia is overall a good phone. but just hard ware. almost perfect but os..... microsoft wp8 is bad. i can not find app like xueqiu,True
ORD451384,ID0207085738,2019-12-23,Bakers,"[('pearTV', 2), ('Candle Inferno', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",40020,88.19,-37.8125849,145.01552869999998,5,38107.19,Summer,True,1.8081,"one star it was not what i spected, first the charger did not work.",False
ORD264919,ID0493873198,2019-01-19,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Candle Inferno', 1), ('iStream', 1)]",6130,78.88,-37.8051475,144.97143119999996,10,5595.88,Summer,False,1.506,excellent alcon 6s really nice alcon. i love it.,True
ORD458460,ID4638961335,2019-02-24,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('Thunder line', 1)]",9380,87.92,-37.8097389,144.9463419,10,8529.92,Summer,True,0.3328,"arrived promptly phone arrived promptly, actually earlier then when originally ordered. hard to tell the difference from a new phone and also included a new screen protector. no issues with the phone and happy with the purchase",True
ORD088263,ID1560149548,2019-12-27,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('iStream', 2), ('iAssist Line', 1)]",11285,93.01,-37.8162997,144.93724619999998,10,10249.51,Summer,True,0.9535,"toshika's xperia 1 is a great beast of a phone! beautiful phone, nice feel great sounding speakers & fantastic screen!",True
ORD202514,ID0605199036,2019-07-20,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",10790,63.24,-37.8132913,144.9653492,25,8155.74,Winter,False,0.6965,"its a decent starter phone........ if you want a prepaid phone and you dont wanna be in debt to pear this phone is so great! update: i bought this phone and when i first bought i did love it however i ought-grew this one and ended up getting an pear product for my birthday, its a great budget tho!!",True
ORD413145,ID3210156251,2019-02-16,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('iStream', 1)]",6930,70.27,-37.8075404,144.94847959999996,0,7000.27,Summer,False,0.5847,great buy nice product. tends to become very warm to touch during charging. otherwise i'm pleased with product.,True
ORD387195,ID0767718638,2019-11-26,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('pearTV', 2)]",19530,54.455,-37.80334379999999,144.971893,25,14701.955,Spring,True,1.7102,"great product, fun to use!!",True
ORD423592,ID0253027674,2019-01-20,Thompson,"[('iStream', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",4415,54.41,-37.8152745,144.9419513,0,4469.41,Summer,False,0.5352,problems with incoming calls this phone has issues with receiving incoming calls. phone calls go straight to voicemail for no reason and at any given time.,False
ORD299138,ID0145246110,2019-10-24,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 2), ('Olivia x460', 2)]",33400,100.01,-37.8162105,144.96075019999995,0,33500.01,Spring,True,0.8182,five stars excellent phone. works and looks great.,True
ORD332207,ID0227508496,2019-11-15,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('pearTV', 1)]",8835,104.5,-37.8096849,144.9593225,25,6730.75,Spring,True,1.1278,"great i am using alcon xr, bought this as secondary phone, but was impressed with quality. for the price it absolutely is a bargain.",True
ORD103018,ID0781113193,2019-03-07,Bakers,"[('Toshika 750', 2), ('Universe Note', 1), ('Alcon 10', 1)]",21040,43.275,-37.820769,145.0158931,5,20031.275,Autumn,True,2.177,price and quality like,True
ORD180259,ID0723966187,2019-12-08,Bakers,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,81.04,-37.8038025,145.00569819999996,10,9819.04,Summer,True,1.1501,"i need my money back i recieved a box with all accessories but no phone, i need my money back ..",False
ORD163388,ID0597633369,2019-04-20,Bakers,"[('Toshika 750', 2), ('Olivia x460', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",12750,68.76,-37.8000945,144.98088909999996,5,12181.26,Autumn,False,1.6752,"amazing honestly i have no problem it, battery power does improve after the android 7 update, but it could still do better, as it is a large phone. camera quality is spectacular!",True
ORD179605,ID3142873405,2019-06-21,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('pearTV', 1), ('Candle Inferno', 1)]",20140,67.47,-37.8252008,144.9462692,5,19200.47,Winter,False,1.3963,son loved it son loved it for replacement phone,True
ORD022471,ID0702353899,2019-04-21,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",33280,78.5,-37.8061542,144.94333899999995,25,25038.5,Autumn,True,0.7964,great better than expected,True
ORD444181,ID4297530214,2019-12-25,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050,79.46,-37.805726,144.9772199,0,7129.46,Summer,False,1.5834,works great just as described.,True
ORD286673,ID5957906926,2019-02-05,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('iStream', 1)]",3555,80.18,-37.8062807,144.9735035,5,3457.43,Summer,False,1.4142,comparable to any android phone its like i have a complicated computer in my hand.,True
ORD270922,ID2189161536,2019-07-24,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Alcon 10', 2), ('pearTV', 2)]",37720,78.34,-37.8176132,144.95910959999995,25,28368.34,Winter,True,0.9247,it was like brand new! it was in mint condition and works perfect. it came with a box and charger.,True
ORD143449,ID0777773646,2019-03-23,Thompson,"[('Toshika 750', 2), ('iStream', 2)]",8940,65.32,-37.8056823,144.95375,15,7664.32,Autumn,False,0.9751,easy to use and has great sound...it was a great purchase at a great price.,True
ORD495434,ID0591392064,2019-01-21,Nickolson,"[('iStream', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",5740,72.88,-37.819616,144.9599063,10,5238.88,Summer,False,0.8557,just thought if it would do a but more but still not at all a bad deal. more than happeee worth the money! battery lasts a little more than a day... just thought if it would do a but more but still not at all a bad deal. more than happeee.,True
ORD233440,ID0446051197,2019-11-04,Thompson,"[('pearTV', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",15510,106.76,-37.8021122,144.96076509999997,0,15616.76,Spring,True,1.6832,great product great phone. works well on att.,True
