order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD487139,ID4442480290,2019-12-21,Thompson,"[('Toshika 750', 1), ('iStream', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",11530.0,82.6,-37.8254058,144.95147980000004,0,11612.6,Summer,True,1.4695,rooted phone according to olivia. olivia pay did not work. rooted phone according to olivia. olivia pay did not work because of that fact. returned. found another and it all works.,0.0
ORD394161,ID0588236764,2019-01-16,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",7640.0,73.36,-37.8114812,144.9732528,10,6949.36,Summer,False,0.8562,five stars love it!!!,
ORD157570,ID0361771408,2019-09-08,Bakers,"[('Toshika 750', 2), ('pearTV', 2), ('iStream', 1)]",21410.0,68.31,-37.8003498,144.9796436,10,19337.31,Spring,False,1.7415,"worst cell phone we ever had we got 2, and both were so bad we simply dumped them, one i replaced with an older, lg phone i kept, the other my daughter go rid of, when using a free upgrade her mom was eligible for. terrible, unpredictable product. of the 10 or so cell phone we've experienced -- this is by far the dumbest.",0.0
ORD356286,ID4520380492,2019-04-17,Thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",6495.0,,-37.8083198,144.9555354,25,4951.27,Autumn,True,0.8884,excellent condition i love the video call function. the phone works great and the battery life lasts almost all day.,1.0
ORD237033,ID0452381032,2019-09-16,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Toshika 750', 2), ('iStream', 2)]",12620.0,107.11,-37.82499050000001,144.9494115,0,12727.11,Spring,True,1.3865,maravilloso!! love it!!,1.0
ORD071085,ID3085926093,2019-03-31,Bakers,"[('Candle Inferno', 1), ('iStream', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",11755.0,,-37.824652,144.9920064,10,10649.09,Autumn,False,1.6559,so far it’s perfect. not a scratch or dent anywhere i have had my phone for a week now . so far it’s perfect. not a scratch or dent anywhere. so far it runs perfectly. will keep updated if anything changes.,1.0
ORD152776,ID6221450542,2019-11-11,Bakers,"[('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 2)]",33440.0,103.95,-37.8088109,144.9831656,0,33543.95,Spring,True,1.0694,"perfect was delivered quick. item is as described, a olivia universe s4 black mist 16gb. what was vey nice was the phone number was sent to me before the phone. i was able to have my business cards made up with new number before phone was delivered. tht worked out perfect.",1.0
ORD079945,ID1889197942,2019-09-21,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('Toshika 750', 2)]",15270.0,102.86,-37.80588,144.95599,5,14609.36,Spring,True,1.0897,i use it for a pre paid love this phone great deal for price lats one i broke at work screen cracked . takes awesome pictures.. great seller no problems .came when expected. very satisfied!!,1.0
ORD214533,ID2385153634,2019-04-16,Thompson,"[('iStream', 1), ('iAssist Line', 1), ('pearTV', 2), ('Thunder line', 2)]",19355.0,67.15,-37.8008223,144.94175669999996,15,16518.9,Autumn,False,1.3995,five stars works perfectly,1.0
ORD134031,ID0054552191,2019-11-26,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1)]",8770.0,,-37.8206866,144.9847261,5,8412.19,Spring,False,1.3546,great phone for the price very happy with the phone. you could never tell that it was preowned. the reception is awesome and good battery life.,1.0
ORD361882,ID4326586223,2019-09-13,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Olivia x460', 1)]",,74.15,-37.81718529999999,144.9645447,5,,Spring,False,0.4674,very good very good,1.0
ORD303266,ID1463620474,2019-02-28,Bakers,"[('iAssist Line', 1), ('pearTV', 1), ('Universe Note', 2), ('iStream', 1)]",15585.0,75.91,-37.8187665,145.0017906,25,11764.66,Summer,False,1.1339,five stars very good! !!!,1.0
ORD319988,ID2481930672,2019-11-20,Bakers,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675.0,85.7,-37.8104906,145.0041801,5,4526.95,Spring,True,0.7889,"not 4g capable this is not 4g compatible, phone call to olivia confirmed this. misleading description.",0.0
ORD071348,ID0767585539,2019-12-03,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",16310.0,73.4,-37.8051777,144.9476219,25,12305.9,Summer,False,0.8358,"very pleased! always sort of concerned about buying used electronic products, but this has turned out to be a real winner - just as good as a new one!",1.0
ORD085054,ID5001030268,2019-01-15,Thompson,"[('Olivia x460', 2), ('Thunder line', 2)]",6810.0,89.21,-37.811437100000006,144.9519368,5,6558.71,Summer,True,0.4497,"best features good camera, battery and design",1.0
ORD020967,ID2621587189,2019-05-06,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",14410.0,,-37.80741,145.01053530000004,10,13036.8,Autumn,False,1.3763,fully functional phone i don't have any problems with it so far and it works like it's a brand new phone even though it's a refurbish phone. it nice of them too put a screen protector on the phone so you don't have to buy one.,1.0
ORD103202,ID1458418039,2019-07-22,Bakers,"[('iStream', 2), ('iAssist Line', 2), ('pearTV', 1)]",11060.0,66.87,-37.81971729999999,145.0108716,10,10020.87,Winter,True,1.75,the phone just sucks! slowest phone i've ever owned i don't get internet access half of the time most texts don't come in until hours or even days after the fact overheats with the quickness this is my second xp 2.... i thought the first one i purchased was defective so i exchanged it for a second one but nope...the phone just sucks!,0.0
ORD121170,ID4421481842,2019-04-28,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Olivia x460', 1)]",15075.0,54.15,-37.8033329,144.9703395,5,14375.4,Autumn,False,1.7003,do not buy!!! no bueno. completely failed all expectations. phone received was filthy and not functioning properly. too out of date to receive updates. horrible. waste of money.,
ORD119098,ID0621539575,2019-02-10,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 1), ('Thunder line', 2)]",15375.0,74.96,-37.8141705,144.9595405,10,13912.46,Summer,False,1.0087,"seller over promised, re: condition the phone is great. the condition was not. ""certified to look and act like new"". i don’t think so. more like scratch and dent, which is how it came. had to immediately get the battery replaced. but, it works fine. just would prefer a correct description.",1.0
ORD140068,ID6167191744,2019-03-02,Nickolson,"[('Alcon 10', 2), ('pearTV', 1), ('Universe Note', 2)]",31110.0,77.92,-37.8136845,144.97310190000005,5,29632.42,Autumn,True,0.6295,works on verizon worked perfectly with verizon and my current account. this was a breath of fresh air when trying to find a phone on digico.,1.0
ORD278397,ID0588197070,2019-09-20,,"[('Thunder line', 2), ('pearTV', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",32890.0,101.17,-37.8121845,144.97386569999995,25,24768.67,Spring,True,0.8082,"four stars great phone for the price. nice design, pretty snappy. camera is ok.",1.0
ORD404916,ID0247012074,2019-10-24,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('iStream', 2), ('pearTV', 2)]",,77.95,-37.8110695,144.9678616,10,,Spring,False,0.8508,five stars works like a charm,1.0
ORD273956,ID4297530198,2019-08-30,,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",6975.0,58.33,-37.8015976,144.9779365,5,6684.58,Winter,False,,junk the volume control never worked. replacement sent and after 1 month white bar across the screen. was cheap but not worth it all the time wasted and we ended up buying an unused/unopened phone from another seller. customer service was good but product not.,0.0
ORD168338,ID1994687853,2019-05-20,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('Toshika 750', 1)]",,80.8,-37.8005056,144.9519685,10,,Autumn,True,1.4214,refurb...great price for this product i have to admit i was a little scared to order a refurbed phone but it works beautifully! you would never know that it was not brand new except the packaging.,1.0
ORD349081,ID0844475923,2019-07-21,Thompson,"[('iAssist Line', 2), ('iStream', 2)]",4750.0,78.83,-37.8225161,144.9477043,15,4116.33,Winter,True,1.0971,four stars good for cuba,1.0
ORD366714,ID2249465789,2019-09-02,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125.0,114.65,-37.8273797,145.0136202,5,18283.4,Spring,True,2.5217,perfect love,1.0
ORD355538,ID6167359507,2019-07-31,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820.0,67.08,-37.8091785,144.97280769999998,0,6887.08,Winter,False,1.0866,a must buy great price phone works well great buy,1.0
ORD222058,ID0814816065,2019-07-28,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350.0,64.21,-37.8152942,144.9751559,0,21414.21,Winter,False,0.6148,very happy with the purchase great phone. no issues at all,1.0
ORD189172,ID4884445048,2019-03-23,Thompson,"[('Toshika 750', 2), ('Alcon 10', 1), ('iStream', 1)]",17740.0,69.19,-37.8005302,144.934364,10,16035.19,Autumn,True,1.7538,"not working anymore. just bought 30 days ago. after a complete charge, the phone didn't turn on. just a red screen appaired and then a totally black screen. i bought this phone 30 days ago. waiting for the vendor reply to my message.",0.0
ORD364857,ID0589473175,2019-04-17,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('iStream', 2)]",7110.0,63.95,-37.8194373,144.9609862,0,7173.95,Autumn,False,0.759,"just right for my dad i was looking for a phone with big icon and letters for my dad, this is basic enough for him to use and he can see it without problems.",1.0
ORD171841,ID0030385497,2019-04-08,Bakers,"[('Candle Inferno', 2), ('iStream', 2)]",1160.0,,-37.81832650000001,144.9969132,5,1181.69,Autumn,True,0.939,great transaction easy transaction. great purchase to replace my college students broken phone. thank you!,1.0
ORD280198,ID0575434378,2019-10-13,Nickolson,"[('iStream', 1), ('Alcon 10', 2)]",18050.0,79.77,-37.8207322,144.9848817,0,18129.77,Spring,False,1.3689,good dealing with you ! good dealing with you !,1.0
ORD317471,ID0576853304,2019-07-28,,"[('Olivia x460', 1), ('Alcon 10', 2), ('iStream', 1), ('pearTV', 1)]",25585.0,84.64,-37.8262281,144.9956458,25,19273.39,Winter,True,,five stars great phone,1.0
ORD374504,ID0723966187,2019-03-11,Bakers,"[('iAssist Line', 1), ('pearTV', 1)]",8535.0,80.23,-37.8038025,145.00569819999996,25,6481.48,Autumn,True,1.1501,"the speaker,""# ¹3 qaeda q if u are ok with midrange s the speaker is the weaks part on the note 8, other then that's a phone. i would recommend it ,",1.0
ORD414341,ID6167489413,2019-08-10,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",6760.0,76.62,-37.8102245,144.95782219999995,0,6836.62,Winter,True,0.9842,great price/value can't beat the price. i have no issues with speed or function.,1.0
ORD328143,ID6167413274,2019-03-23,,"[('Toshika 750', 2), ('iAssist Line', 2), ('Universe Note', 1), ('Alcon 10', 1)]",25490.0,79.59,-37.8151881,144.96031619999997,10,23020.59,Autumn,True,0.8963,very good phone the play store won't let me update anything.,1.0
ORD145882,ID0746912619,2019-12-24,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",4845.0,100.56,-37.8251693,144.98471980000005,0,4945.56,Summer,True,1.5214,good starter unit. easy for a beginner to use. priced low to give you a taste of the tablet world.,1.0
ORD092430,ID4418536057,2019-06-22,Thompson,"[('Olivia x460', 1), ('pearTV', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",31435.0,83.78,-37.8026029,144.9632644,5,29947.03,Winter,True,1.8126,fantastic phone! comparable to a flagship! i am very glad i got this phone for the price and me not being a person that needs all the bells whistles and steven spielberg cameras i am very satisfied! i got a deal with a free sd card too!,
ORD201986,ID4353912800,2019-03-17,Bakers,"[('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 2)]",9240.0,71.94,-37.8250773,145.01499980000003,15,7925.94,Autumn,False,2.4166,five stars keeps getting better and better!!,1.0
ORD399590,ID3213448207,2019-07-15,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",16280.0,57.13,-37.8006398,144.95762030000003,5,15523.13,Winter,False,1.6296,"crappy no warranty. bluetooth had trouble from day 1, olivia said no warranty for this device. each time in the car, havr to hold by hand on speakers.. miss my older note4.",0.0
ORD002577,ID0287629316,2019-03-04,Thompson,"[('Universe Note', 1), ('iStream', 1)]",3600.0,81.41,-37.8032624,144.95187009999995,5,3501.41,Autumn,True,1.1295,"easy to use, fast, sleek and battery holds good charge , happy with it",1.0
ORD437653,ID0250933652,2019-02-21,Bakers,"[('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('Universe Note', 2)]",16250.0,81.47,-37.8237716,145.0006871,10,14706.47,Summer,False,1.6067,great all around tablet. does a little bit of everything along with being the best e-reader around.,1.0
ORD155278,ID4421481865,2019-08-21,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2), ('pearTV', 2), ('Olivia x460', 2)]",24430.0,,-37.8044794,144.9732073,25,18377.07,Winter,False,1.6039,i don't have wi fi. so i can't use the device. i'm returning it. i wanted something that my father could use as an e reader. i thought i would be able to download books via my computer using the usb cable. you can't do this unless you are registered. you cannot register unless you have wi fi. digico needs to fix this. this is a major flaw.,0.0
ORD399023,ID0030944137,2019-04-09,Nickolson,"[('iStream', 2), ('Toshika 750', 1), ('pearTV', 2), ('Alcon 10', 1)]",26190.0,,-37.8097648,144.97825769999997,5,24961.31,Autumn,True,1.246,"we really love these phones i purchased 2 phones. one for my husband and one for me. we really love these phones. so far so good. i also purchased aero armor, great protection.",1.0
ORD406085,ID2181275331,2019-11-14,,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175.0,78.97,-37.8093604,144.9643574,5,10695.22,Spring,False,1.1249,"perfect, except no fast charge. phone came in perfect condition. battery was already charged about 80 percent. phone wrapped nicely and shipped in a small white box. charging wire and block included however not fast charge capable.",1.0
ORD288937,ID0709973349,2019-11-27,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Lucent 330S', 2)]",11250.0,104.98,-37.8149156,144.9354055,0,11354.98,Spring,True,1.0556,bluetooth sound is great. videos are crazy. it’s an amazing device.,1.0
ORD411889,ID0780992474,2019-10-19,,"[('Toshika 750', 2), ('Thunder line', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",20630.0,87.98,-37.8052814,144.95065280000003,15,17623.48,Spring,True,,disappointed it showed up really used. kind of disappointed,0.0
ORD448014,ID1985557960,2019-11-19,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('iAssist Line', 1)]",15435.0,79.44,-37.8070101,144.9657635,0,15514.44,Spring,False,1.3319,five stars great deal.,1.0
ORD420856,ID6167440970,2019-12-30,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 2)]",9500.0,56.18,-37.8152696,144.9636625,15,8131.18,Summer,False,0.6365,returned phone was turning off by itself. very laggy.,0.0
ORD263571,ID0560989090,2019-12-04,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1)]",5675.0,71.11,-37.819146,144.9463523,0,5746.11,Summer,False,0.7233,five stars all good!,1.0
ORD416249,ID0581705121,2019-06-09,Thompson,"[('iStream', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",6925.0,,-37.8058035,144.9271009,10,6288.17,Winter,False,1.9154,"paid a little much for what it's worth after my note 5 died, i thought i'd try something different from olivia device. the phone is okay but features are disappointing. the rear camera is awful, especially in dark lighting. great selfie phone if you're into that but that's it.",0.0
ORD264079,ID1463620602,2019-10-07,Bakers,"[('Toshika 750', 1), ('iStream', 2), ('pearTV', 1), ('Thunder line', 1)]",13110.0,88.27,-37.8174936,145.00401730000004,0,13198.27,Spring,True,1.1373,highly highly disappointed the phone box did not have a seal....the phone face and back was filled with fingerprint smudges as if someone was using it.....there was no manual in the box one of the usb connectors was missing,0.0
ORD425136,ID0845658418,2019-08-08,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('pearTV', 2)]",17930.0,59.68,-37.8186191,144.96795519999995,25,13507.18,Winter,False,0.1404,"excellent condition, better than expected as a renewed product i was a bit unsure buying this product. however everything seems okay with a full battery life. unfortunately doesn’t come with headphones.",1.0
ORD197166,ID0774546372,2019-01-11,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 2)]",21430.0,,-37.8061975,144.95937519999995,25,16150.74,Summer,False,1.3004,"great cell!! i just want a cell to talk. i have ruined several because of moisture. this one has sort of a rubbery cover on keys and has lasted me longer than any phone i have had in a very long time. for those who just want a cell to ""talk"", this is a great phone.",1.0
ORD230382,ID0767820210,2019-04-03,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760.0,83.25,-37.8025734,144.9722269,25,14153.25,Autumn,True,1.7989,the phone works well. there is scratches as stated. excellent transportation. the phone works well. there is scratches as stated. excellent transportation.,1.0
ORD188448,ID3219564154,2019-03-12,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455.0,78.38,-37.8076225,144.9489486,5,3360.63,Autumn,True,0.586,"good phone style, features, value, and price.",1.0
ORD044437,ID0260907215,2019-11-06,,"[('pearTV', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",26660.0,89.03,-37.8269391,145.0094593,10,24083.03,Spring,False,,easy to use value for month,1.0
ORD269825,ID0294624725,2019-08-25,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Thunder line', 2), ('Alcon 10', 1)]",24530.0,61.09,-37.819322,144.96295780000003,5,23364.59,Winter,False,0.5854,only brandenproof phone out!!! this is one of the only phones i can say is brandenproof. i am the hardest person on phones. absolutely love this one though.,1.0
ORD224642,ID6167357869,2019-11-06,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Universe Note', 1), ('Toshika 750', 2)]",,101.73,-37.81348920000001,144.9738639,5,,Spring,True,0.6833,definitely worth it amazing phone runs super smooth and has an amazing camera one of the best investments i've made,1.0
ORD157473,ID0576861863,2019-11-03,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Thunder line', 2), ('iAssist Line', 2)]",30380.0,84.42,-37.8245216,144.98850900000005,0,30464.42,Spring,False,1.7216,"five stars this phone is just great, i would buy it again if i had to.",1.0
ORD469389,ID0370242274,2019-12-02,,"[('Alcon 10', 2), ('Toshika 750', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",29195.0,105.27,-37.80052360000001,144.97105109999995,0,29300.27,Summer,True,,nice phone personal use,1.0
ORD361052,ID5556316744,2019-03-30,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",5980.0,64.62,-37.8066063,144.9378524,15,5147.62,Autumn,True,1.055,failed after 3 mos i had the product for 3 mos. the screen is now turning black little by little. i will never buy a phone from someone that is not a retail store.,
ORD268601,ID3148693056,2019-11-22,Nickolson,"[('pearTV', 2), ('iStream', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",18465.0,102.31,-37.8118947,144.9724697,5,17644.06,Spring,True,0.7888,good deal this phone works perfectly and the battery lasts all day.,1.0
ORD055145,ID1449431300,2019-05-29,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('Universe Note', 2)]",,79.04,-37.8152001,144.9748161,0,,Autumn,True,0.5977,"excellent is a excellent phone, i love it, all that has a phone of high gama is inside of my phone",1.0
ORD326402,ID2213981047,2019-03-31,Bakers,"[('iStream', 1), ('Toshika 750', 1), ('Alcon 10', 1)]",13420.0,81.06,-37.7989577,144.9842546,0,13501.06,Autumn,True,1.5627,love it an amazing phone for such a grest price,1.0
ORD096424,ID0312718316,2019-08-15,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330.0,70.61,-37.8031229,144.9616008,10,16567.61,Winter,False,1.6624,absolutely love it!!!!,1.0
ORD451361,ID0711333596,2019-10-27,Thompson,"[('Candle Inferno', 2), ('iStream', 1), ('Toshika 750', 1)]",5330.0,77.43,-37.8066292,144.95709430000005,0,5407.43,Spring,False,1.1091,five stars nice phone,1.0
ORD479921,ID0036825305,2019-01-12,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130.0,99.88,-37.82523610000001,144.9466017,10,7416.88,Summer,True,1.3991,value bought it for my son and it looks a lot like my s8+ at a fraction of the cost.,1.0
ORD291796,ID4369807449,2019-09-13,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",23580.0,98.78,-37.8133483,144.9719334,15,20141.78,Spring,True,0.6205,nice tablet. very speedy. the only thing i don't like is that i can't add googleplay apps to it. at only $69.00 i guess that's to be expected.,1.0
ORD303083,ID0844489301,2019-01-15,Thompson,"[('pearTV', 1), ('iStream', 1), ('Thunder line', 1), ('iAssist Line', 1)]",10865.0,59.62,-37.8208419,144.9480733,10,9838.12,Summer,False,0.9136,"expensive repairs. no aftermarket support for repairs. to repair the screen the phone must be sent in. i just spend $126 to repair a broken screen. the phone must be sent into a repair center for this service, it's very inconvenient. i also initially received a faulty phone when i first bought it.",0.0
ORD120048,ID0775946115,2019-05-27,Thompson,"[('iAssist Line', 2), ('iStream', 1)]",4600.0,80.48,-37.8041779,144.95850330000005,25,3530.48,Autumn,True,1.3804,awesome!! love it!!,1.0
ORD266629,ID2810324705,2019-09-14,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('Alcon 10', 1), ('pearTV', 1)]",19665.0,105.91,-37.8069292,144.97494550000005,25,14854.66,Spring,True,1.3825,"universe s8 64g arctic silver was kind of skeptical at first about ordering a phone from digico, i've always got my phones from my wireless retailer, but this phone has been flawless so far (only been 3 days.) easy to hookup to at&t, works fine, no problems. would definitely recommend buying this.",1.0
ORD439439,ID0202473725,2019-06-16,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Olivia x460', 2), ('Universe Note', 1)]",28250.0,80.08,-37.8040237,144.93345580000005,25,21267.58,Winter,True,1.5364,best the best phone on the market.,1.0
ORD188646,ID4234880953,2019-11-27,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('iAssist Line', 2), ('pearTV', 1)]",28350.0,91.35,-37.8042424,144.9685797,5,27023.85,Spring,True,1.6,the phone battery does not stay charge i need my money back the battery does not stay charge i need my money back,0.0
ORD142773,ID1463620667,2019-01-01,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1)]",5550.0,95.96,-37.8180982,144.9951106,5,5368.46,Summer,True,0.902,"i really have enjoyed it.  changing the directv channels, plays iheartradio and pandora , adjusts the ac thermostat and turns the living room lights and outside lights.",1.0
ORD303385,ID2277912679,2019-08-12,Thompson,"[('Candle Inferno', 1), ('pearTV', 2)]",13050.0,,-37.8220996,144.93822930000005,10,11823.49,Winter,True,1.3059,five stars works perfect,1.0
ORD400758,ID6167266593,2019-05-23,Nickolson,"[('Lucent 330S', 1), ('iStream', 2)]",1530.0,67.12,-37.8095468,144.9639783,10,1444.12,Autumn,False,1.1201,five stars this phone has been excellent.,1.0
ORD004578,ID0294629506,2019-10-22,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 1)]",5255.0,70.99,-37.8169015,144.97060530000005,5,5063.24,Spring,False,0.2101,"super fast i'm not going to write 10 paragraphs, but this phone is great. its super easy to use, fun, super fast and i love that it has internet sharing. i use it for my smart tv.",1.0
ORD122433,ID5402876210,2019-12-15,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('pearTV', 2), ('Alcon 10', 2)]",35200.0,,-37.821232,144.9780544,15,30012.76,Summer,True,0.8033,great shape great shape,1.0
ORD006990,ID1964021887,2019-05-25,Nickolson,"[('iStream', 2), ('iAssist Line', 1)]",2525.0,46.63,-37.81857,144.9669508,15,2192.88,Autumn,False,0.2287,do not buy screen scratches terribly. defective and no good screen. i had to send it back.,
ORD211363,ID1458418053,2019-12-14,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",23445.0,64.4,-37.8193861,145.0073063,15,19992.65,Summer,False,1.49,phone stop working the phone worked for first few days. then it would not turn on for no reason. now i have a paperweight. i would like to return this item and get my money back.,
ORD203803,ID1492350746,2019-10-05,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655.0,110.99,-37.8019975,144.9638804,15,1517.74,Spring,True,1.8969,five stars love my phone and got a great price.,1.0
ORD274694,ID2885237377,2019-05-21,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('Universe Note', 2)]",22450.0,83.39,-37.8047217,144.9724424,5,21410.89,Autumn,True,1.5651,"good phone, great battery life good phone, great battery life. if only lucentrolla crap software wasnt on it...",1.0
ORD341138,ID2096325801,2019-08-16,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('pearTV', 2), ('Thunder line', 1)]",18255.0,78.26,-37.8008011,144.953491,25,13769.51,Winter,True,1.4372,"great resolution, easy to use. digico gold gives you free movies, books, and games!",1.0
ORD303929,ID5785557618,2019-03-02,,"[('Candle Inferno', 2), ('pearTV', 2)]",13480.0,69.42,-37.8005886,144.94245869999997,15,11527.42,Autumn,True,1.405,no tiene garantia como es posible que un telefono sin señales de violación en el empaque llegue con la pantalla de la camara rota,0.0
ORD086860,ID0746908733,2019-03-23,Bakers,"[('iAssist Line', 1), ('pearTV', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",17915.0,71.52,-37.8223081,145.01542519999995,5,17090.77,Autumn,True,2.2431,not unlocked this phone was not unlocked. it was just for t-mobile. good customer service but wrong description.,0.0
ORD042386,ID0576845616,2019-08-25,Bakers,"[('Universe Note', 2), ('pearTV', 1)]",13210.0,70.34,-37.8233185,144.9891149,15,11298.84,Winter,False,1.5776,best phone for a cheap price i absolutely love this device. it works great it comes with a case a 64 gb micro as card and a us wall adapter i love this it works great i am really happy,1.0
ORD453392,ID0030947901,2019-10-04,Bakers,"[('Toshika 750', 1), ('iStream', 2)]",4620.0,99.3,-37.8105704,145.0006616,5,4488.3,Spring,True,0.4818,"like a brand new phone 5 star. phone is in surprisingly good condition, product exceeded expectations. at first, the battery seemed to get to hot, but that seemed to be remedied after a software upgrade. will continue to monitor, but so far a+++++",1.0
ORD256026,ID1224854808,2019-12-15,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",10180.0,,-37.81347529999999,144.9405227,5,9761.43,Summer,True,0.5826,"just as pictured! i loved this phone when it first came out and was happy to see i could still get this ""older"" model still! was beautiful and looked brand new when i got it. haven't had any problems with it at all. i will buy from this vendor again.",1.0
ORD097465,ID0076459338,2019-02-19,Thompson,"[('iAssist Line', 2), ('pearTV', 2)]",17070.0,78.37,-37.80595170000001,144.9335112,15,14587.87,Summer,False,1.4077,so cool after playing with this for a while now i would never spend the money on an pear for what i am doing with it.,1.0
ORD383991,ID4297530211,2019-10-09,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1)]",11130.0,82.26,-37.8057133,144.9772381,25,8429.76,Spring,False,1.5853,the best 250 phone its great,1.0
ORD384385,ID1124133097,2019-02-03,Bakers,"[('Thunder line', 2), ('iStream', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",8190.0,98.7,-37.8130627,145.0117925,15,7060.2,Summer,True,1.4959,great for the pricr it was great for the price,1.0
ORD164455,ID4716795185,2019-02-25,Thompson,"[('iAssist Line', 2), ('Thunder line', 2)]",8810.0,93.81,-37.8191831,144.951869,0,8903.81,Summer,True,0.8386,"it is really the breakthrough innovation of smart phone in 2016 it is really the breakthrough innovation of smart phone in 2016. the mods lift all the limit that a smart phone can not do. such as amazing photo, audio and even portal projector.",1.0
ORD287178,ID0312719417,2019-12-17,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980.0,103.56,-37.8003085,144.96297880000003,10,15385.56,Summer,True,1.9628,xiomi make my friend happy amazing phone my friend is very happy and love it,1.0
